 2.06	326.40
 2.08	396.80
 2.09	723.20
 2.10	1049.60
 2.12	1120.00
 2.13	1190.40
 2.15	1516.80
 2.19	1587.20
 2.23	1913.60
 2.23	1984.00
 2.26	2310.40
 2.35	2380.80
 2.40	2707.20
 2.51	2777.60
 2.52	3104.00
 2.55	3174.40
 2.56	3500.80
 2.58	3827.20
 2.61	4153.60
 2.62	4224.00
 2.63	4550.40
 2.64	4620.80
 2.65	4691.20
 2.66	5017.60
 2.66	5088.00
 2.67	5414.40
 2.68	5740.80
 2.68	5811.20
 2.70	6137.60
 2.71	6464.00
 2.72	6534.40
 2.72	6604.80
 2.74	6675.20
 2.74	6745.60
 2.75	7072.00
 2.77	7398.40
 2.78	7724.80
 2.79	7795.20
 2.80	8121.60
 2.80	8192.00
 2.80	8262.40
 2.81	8332.80
 2.82	8659.20
 2.83	8985.60
 2.83	9056.00
 2.84	9382.40
 2.85	9452.80
 2.85	9523.20
 2.88	9849.60
 2.89	10176.00
 2.90	10502.40
 2.91	10572.80
 2.91	10643.20
 2.92	10969.60
 2.92	11040.00
 2.93	11110.40
 2.94	11436.80
 2.94	11507.20
 2.97	11833.60
 2.98	12160.00
 2.99	12486.40
 3.00	12556.80
 3.00	12627.20
 3.01	12953.60
 3.02	13024.00
 3.02	13094.40
 3.05	13420.80
 3.06	13747.20
 3.08	14073.60
 3.08	14144.00
 3.09	14470.40
 3.09	14540.80
 3.10	14611.20
 3.11	14937.60
 3.12	15264.00
 3.12	15334.40
 3.12	15404.80
 3.13	15731.20
 3.14	15801.60
 3.15	16128.00
 3.19	16198.40
 3.19	16524.80
 3.22	16851.20
 3.22	16921.60
 3.23	17248.00
 3.24	17574.40
 3.26	17900.80
 3.27	17971.20
 3.28	18041.60
 3.29	18112.00
 3.30	18438.40
 3.30	18508.80
 3.36	18835.20
 3.37	18905.60
 3.38	19232.00
 3.38	19302.40
 3.39	19372.80
 3.40	19699.20
 3.40	19769.60
 3.42	20096.00
 3.43	20166.40
 3.44	20492.80
 3.44	20563.20
 3.46	20889.60
 3.47	21216.00
 3.48	21542.40
 3.49	21612.80
 3.50	21939.20
 3.52	22009.60
 3.52	22080.00
 3.53	22150.40
 3.53	22220.80
 3.55	22547.20
 3.55	22873.60
 3.56	22944.00
 3.57	23270.40
 3.57	23340.80
 3.58	23667.20
 3.59	23737.60
 3.59	23808.00
 3.62	24134.40
 3.63	24204.80
 3.68	24531.20
 3.69	24857.60
 3.70	24928.00
 3.71	25254.40
 3.72	25580.80
 3.72	25651.20
 3.73	25977.60
 3.76	26048.00
 3.76	26118.40
 3.77	26444.80
 3.77	26515.20
 3.80	26841.60
 3.80	26912.00
 3.81	27238.40
 3.84	27308.80
 3.85	27635.20
 3.87	27961.60
 3.92	28288.00
 3.93	28358.40
 3.98	28428.80
 3.99	28499.20
 4.00	28825.60
 4.01	29152.00
 4.02	29478.40
 4.02	29548.80
 4.02	29619.20
 4.03	29689.60
 4.07	30016.00
 4.08	30342.40
 4.09	30668.80
 4.10	30995.20
 4.12	31321.60
 4.13	31392.00
 4.15	31718.40
 4.15	31788.80
 4.20	31859.20
 4.27	32185.60
 4.28	32512.00
 4.29	32582.40
 4.29	32652.80
 4.30	32723.20
 4.31	33049.60
 4.32	33376.00
 4.33	33702.40
 4.33	33772.80
 4.34	33843.20
 4.38	33913.60
 4.39	34240.00
 4.40	34310.40
 4.41	34380.80
 4.41	34451.20
 4.42	34777.60
 4.45	35104.00
 4.46	35174.40
 4.48	35500.80
 4.49	35827.20
 4.50	36153.60
 4.53	36480.00
 4.53	36550.40
 4.54	36620.80
 4.54	36691.20
 4.55	37017.60
 4.55	37088.00
 4.56	37414.40
 4.57	37484.80
 4.58	37811.20
 4.59	38137.60
 4.61	38464.00
 4.61	38534.40
 4.62	38604.80
 4.62	38675.20
 4.63	39001.60
 4.64	39328.00
 4.65	39654.40
 4.65	39724.80
 4.66	40051.20
 4.67	40377.60
 4.67	40448.00
 4.68	40774.40
 4.70	40844.80
 4.70	40915.20
 4.71	40985.60
 4.72	41312.00
 4.72	41382.40
 4.73	41708.80
 4.76	42035.20
 4.78	42105.60
 4.79	42432.00
 4.80	42502.40
 4.81	42828.80
 4.81	42899.20
 4.84	43225.60
 4.84	43296.00
 4.85	43622.40
 4.87	43948.80
 4.88	44019.20
 4.88	44089.60
 4.88	44160.00
 4.89	44486.40
 4.90	44556.80
 4.90	44627.20
 4.91	44953.60
 4.92	45280.00
 4.93	45606.40
 4.94	45676.80
 4.94	45747.20
 4.95	46073.60
 4.95	46144.00
 4.96	46214.40
 4.97	46540.80
 4.98	46867.20
 4.98	46937.60
 4.99	47008.00
 4.99	47078.40
 4.99	47148.80
 5.00	47475.20
 5.01	47801.60
 5.02	48128.00
 5.03	48454.40
 5.04	48780.80
 5.04	48851.20
 5.05	49177.60
 5.06	49248.00
 5.07	49574.40
 5.07	49644.80
 5.07	49715.20
 5.08	49785.60
 5.09	50112.00
 5.09	50182.40
 5.09	50252.80
 5.10	50579.20
 5.12	50905.60
 5.13	51232.00
 5.14	51558.40
 5.15	51628.80
 5.16	51955.20
 5.16	52025.60
 5.17	52352.00
 5.17	52422.40
 5.18	52748.80
 5.19	52819.20
 5.19	52889.60
 5.20	53216.00
 5.20	53286.40
 5.21	53612.80
 5.24	53939.20
 5.25	54009.60
 5.25	54080.00
 5.25	54150.40
 5.27	54476.80
 5.28	54803.20
 5.29	55129.60
 5.30	55456.00
 5.31	55782.40
 5.31	55852.80
 5.32	56179.20
 5.33	56249.60
 5.33	56320.00
 5.33	56390.40
 5.34	56460.80
 5.34	56531.20
 5.35	56857.60
 5.36	57184.00
 5.38	57510.40
 5.39	57836.80
 5.40	57907.20
 5.41	58233.60
 5.41	58304.00
 5.41	58374.40
 5.42	58700.80
 5.46	59027.20
 5.47	59097.60
 5.47	59168.00
 5.48	59494.40
 5.49	59820.80
 5.49	59891.20
 5.50	59961.60
 5.54	60288.00
 5.54	60358.40
 5.55	60428.80
 5.56	60755.20
 5.57	61081.60
 5.57	61152.00
 5.58	61222.40
 5.58	61292.80
 5.59	61619.20
 5.60	61945.60
 5.60	62016.00
 5.61	62342.40
 5.62	62668.80
 5.65	62995.20
 5.65	63065.60
 5.66	63392.00
 5.66	63462.40
 5.67	63788.80
 5.69	63859.20
 5.69	63929.60
 5.69	64000.00
 5.70	64326.40
 5.71	64652.80
 5.72	64723.20
 5.73	65049.60
 5.73	65120.00
 5.73	65190.40
 5.74	65516.80
 5.75	65587.20
 5.75	65657.60
 5.76	65984.00
 5.77	66310.40
 5.77	66380.80
 5.78	66707.20
 5.79	67033.60
 5.79	67104.00
 5.80	67174.40
 5.80	67244.80
 5.81	67571.20
 5.82	67897.60
 5.83	68224.00
 5.83	68294.40
 5.84	68620.80
 5.85	68691.20
 5.86	68761.60
 5.87	69088.00
 5.87	69158.40
 5.88	69484.80
 5.89	69811.20
 5.91	69881.60
 5.92	69952.00
 5.93	70278.40
 5.94	70604.80
 5.95	70931.20
 5.96	71257.60
 5.96	71328.00
 5.96	71398.40
 5.97	71468.80
 5.98	71795.20
 5.98	71865.60
 6.00	72192.00
 6.00	72262.40
 6.01	72332.80
 6.02	72659.20
 6.03	72985.60
 6.04	73056.00
 6.05	73126.40
 6.06	73452.80
 6.07	73779.20
 6.08	74105.60
 6.09	74432.00
 6.09	74502.40
 6.09	74572.80
 6.11	74643.20
 6.12	74713.60
 6.12	74784.00
 6.13	75110.40
 6.14	75436.80
 6.15	75507.20
 6.16	75833.60
 6.16	75904.00
 6.17	76230.40
 6.18	76556.80
 6.19	76883.20
 6.19	76953.60
 6.20	77280.00
 6.21	77350.40
 6.22	77676.80
 6.22	77747.20
 6.23	78073.60
 6.23	78144.00
 6.24	78470.40
 6.25	78540.80
 6.25	78611.20
 6.25	78681.60
 6.26	79008.00
 6.27	79334.40
 6.33	79660.80
 6.34	79987.20
 6.34	80057.60
 6.35	80128.00
 6.35	80198.40
 6.36	80524.80
 6.37	80595.20
 6.38	80921.60
 6.39	81248.00
 6.39	81318.40
 6.40	81644.80
 6.43	81715.20
 6.44	82041.60
 6.45	82368.00
 6.45	82438.40
 6.46	82508.80
 6.50	82579.20
 6.51	82905.60
 6.51	82976.00
 6.52	83302.40
 6.53	83628.80
 6.54	83699.20
 6.55	84025.60
 6.56	84096.00
 6.57	84422.40
 6.58	84492.80
 6.60	84819.20
 6.61	85145.60
 6.62	85472.00
 6.65	85798.40
 6.65	85868.80
 6.66	86195.20
 6.67	86265.60
 6.69	86592.00
 6.70	86662.40
 6.71	86732.80
 6.72	87059.20
 6.73	87385.60
 6.76	87456.00
 6.76	87526.40
 6.77	87596.80
 6.78	87667.20
 6.79	87993.60
 6.80	88320.00
 6.81	88390.40
 6.82	88460.80
 6.83	88787.20
 6.84	89113.60
 6.85	89184.00
 6.86	89510.40
 6.87	89836.80
 6.87	89907.20
 6.87	89977.60
 6.88	90304.00
 6.89	90630.40
 6.90	90700.80
 6.92	91027.20
 6.93	91353.60
 6.95	91424.00
 6.96	91494.40
 6.96	91564.80
 6.97	91891.20
 6.98	92217.60
 6.98	92288.00
 6.99	92358.40
 6.99	92428.80
 6.99	92499.20
 7.00	92825.60
 7.01	93152.00
 7.02	93478.40
 7.03	93548.80
 7.06	93875.20
 7.07	93945.60
 7.07	94016.00
 7.08	94342.40
 7.08	94412.80
 7.10	94739.20
 7.10	94809.60
 7.11	95136.00
 7.12	95462.40
 7.13	95788.80
 7.14	95859.20
 7.14	95929.60
 7.15	96256.00
 7.16	96582.40
 7.17	96908.80
 7.17	96979.20
 7.18	97305.60
 7.19	97376.00
 7.19	97446.40
 7.20	97772.80
 7.21	98099.20
 7.22	98425.60
 7.24	98496.00
 7.28	98822.40
 7.29	99148.80
 7.35	99475.20
 7.35	99545.60
 7.36	99616.00
 7.37	99942.40
 7.37	100012.80
 7.38	100083.20
 7.38	100153.60
 7.38	100224.00
 7.39	100294.40
 7.40	100620.80
 7.40	100691.20
 7.41	101017.60
 7.43	101088.00
 7.43	101158.40
 7.44	101484.80
 7.45	101555.20
 7.46	101881.60
 7.47	102208.00
 7.48	102534.40
 7.48	102604.80
 7.49	102675.20
 7.49	103001.60
 7.50	103328.00
 7.51	103398.40
 7.52	103724.80
 7.58	103795.20
 7.59	104121.60
 7.63	104192.00
 7.63	104262.40
 7.65	104332.80
 7.67	104659.20
 7.68	104985.60
 7.70	105056.00
 7.71	105382.40
 7.74	105452.80
 7.80	105779.20
 7.82	106105.60
 7.82	106176.00
 7.85	106502.40
 7.86	106572.80
 7.87	106899.20
 7.90	107225.60
 7.91	107552.00
 7.91	107622.40
 7.95	107948.80
 7.96	108275.20
 7.96	108345.60
 7.97	108416.00
 7.98	108742.40
 7.99	109068.80
 7.99	109139.20
 8.00	109465.60
 8.02	109536.00
 8.03	109862.40
 8.04	109932.80
 8.07	110259.20
 8.09	110329.60
 8.10	110656.00
 8.11	110982.40
 8.11	111052.80
 8.11	111123.20
 8.12	111193.60
 8.13	111520.00
 8.13	111590.40
 8.14	111916.80
 8.15	112243.20
 8.16	112569.60
 8.16	112640.00
 8.17	112966.40
 8.18	113036.80
 8.19	113363.20
 8.25	113433.60
 8.26	113760.00
 8.26	113830.40
 8.27	114156.80
 8.29	114483.20
 8.30	114809.60
 8.31	114880.00
 8.32	115206.40
 8.32	115276.80
 8.32	115347.20
 8.34	115673.60
 8.34	115744.00
 8.42	116070.40
 8.47	116140.80
 8.49	116467.20
 8.52	116793.60
 8.54	116864.00
 8.56	117190.40
 8.57	117516.80
 8.57	117587.20
 8.57	117657.60
 8.58	117984.00
 8.59	118310.40
 8.60	118380.80
 8.61	118707.20
 8.62	119033.60
 8.63	119360.00
 8.64	119686.40
 8.64	119756.80
 8.64	119827.20
 8.65	119897.60
 8.66	120224.00
 8.67	120550.40
 8.68	120876.80
