2.446250	0.379671
2.695625	0.018912
2.735000	0.236390
2.774375	0.339859
2.813750	0.164589
2.853125	0.347278
2.999675	0.605925
3.320809	0.887684
3.672479	1.160604
4.284404	1.411591
4.513438	0.177418
4.559375	0.352538
4.605313	0.281884
4.733726	0.212404
5.064935	1.863973
5.372722	1.968347
5.699001	1.638376
6.060364	2.222864
6.376231	1.318106
6.677205	2.137518
7.049790	1.296040
7.576293	1.306771
8.040082	1.702269
8.135938	0.152181
8.181875	0.380851
8.536509	3.780259
8.883636	2.132386
9.080937	0.242299
9.331684	0.644497
9.693924	1.400486
9.944617	3.980867
10.375203	2.468953
10.426250	0.385936
10.781317	2.448504
11.151274	2.555961
11.609215	2.882653
11.958264	1.630452
12.304207	1.648269
12.673462	1.991275
13.377894	2.046019
13.768223	0.132911
13.970439	4.640127
14.068437	0.240191
14.368416	5.372791
14.708001	0.161291
15.121003	2.739128
15.503242	2.707930
16.038997	2.659622
16.447101	5.548351
16.814223	3.467660
17.168608	4.320796
17.562264	2.404452
17.962822	3.395635
18.432500	0.046479
18.794566	4.758941
19.179097	4.867847
19.517618	1.682305
19.885186	3.775786
