 2.28	73.60
 2.29	147.20
 2.29	220.80
 2.30	294.40
 2.31	368.00
 2.31	441.60
 2.32	515.20
 2.33	588.80
 2.34	662.40
 2.36	736.00
 2.38	809.60
 2.39	883.20
 2.40	956.80
 2.40	1030.40
 2.41	1104.00
 2.42	1177.60
 2.43	1251.20
 2.44	1324.80
 2.45	1398.40
 2.47	1472.00
 2.47	1545.60
 2.47	1619.20
 2.48	1692.80
 2.48	1766.40
 2.50	1840.00
 2.51	1913.60
 2.52	1987.20
 2.52	2060.80
 2.53	2134.40
 2.53	2208.00
 2.54	2281.60
 2.54	2355.20
 2.55	2428.80
 2.55	2502.40
 2.57	2576.00
 2.57	2649.60
 2.58	2723.20
 2.59	2796.80
 2.59	2870.40
 2.61	2944.00
 2.62	3017.60
 2.62	3091.20
 2.63	3164.80
 2.63	3238.40
 2.64	3312.00
 2.64	3385.60
 2.66	3459.20
 2.67	3532.80
 2.68	3606.40
 2.68	3680.00
 2.69	3753.60
 2.69	3827.20
 2.69	3900.80
 2.72	3974.40
 2.73	4048.00
 2.73	4121.60
 2.73	4195.20
 2.74	4268.80
 2.75	4342.40
 2.76	4416.00
 2.77	4489.60
 2.78	4563.20
 2.78	4636.80
 2.79	4710.40
 2.80	4784.00
 2.80	4857.60
 2.81	4931.20
 2.82	5004.80
 2.83	5078.40
 2.83	5152.00
 2.85	5225.60
 2.86	5299.20
 2.87	5372.80
 2.88	5446.40
 2.89	5520.00
 2.89	5593.60
 2.91	5667.20
 2.91	5740.80
 2.92	5814.40
 2.93	5888.00
 2.95	5961.60
 2.95	6035.20
 2.95	6108.80
 2.96	6182.40
 2.97	6256.00
 2.98	6329.60
 2.98	6403.20
 2.99	6476.80
 3.00	6550.40
 3.00	6624.00
 3.00	6697.60
 3.01	6771.20
 3.02	6844.80
 3.04	6918.40
 3.05	6992.00
 3.06	7065.60
 3.07	7139.20
 3.09	7212.80
 3.10	7286.40
 3.10	7360.00
 3.11	7433.60
 3.11	7507.20
 3.13	7580.80
 3.15	7654.40
 3.17	7728.00
 3.20	7801.60
 3.21	7875.20
 3.22	7948.80
 3.24	8022.40
 3.25	8096.00
 3.26	8169.60
 3.26	8243.20
 3.27	8316.80
 3.27	8390.40
 3.28	8464.00
 3.28	8537.60
 3.29	8611.20
 3.29	8684.80
 3.29	8758.40
 3.30	8832.00
 3.31	8905.60
 3.32	8979.20
 3.33	9052.80
 3.34	9126.40
 3.34	9200.00
 3.35	9273.60
 3.35	9347.20
 3.36	9420.80
 3.36	9494.40
 3.37	9568.00
 3.38	9641.60
 3.40	9715.20
 3.41	9788.80
 3.41	9862.40
 3.42	9936.00
 3.43	10009.60
 3.44	10083.20
 3.45	10156.80
 3.46	10230.40
 3.47	10304.00
 3.48	10377.60
 3.49	10451.20
 3.50	10524.80
 3.51	10598.40
 3.51	10672.00
 3.51	10745.60
 3.53	10819.20
 3.54	10892.80
 3.54	10966.40
 3.57	11040.00
 3.59	11113.60
 3.59	11187.20
 3.60	11260.80
 3.61	11334.40
 3.61	11408.00
 3.62	11481.60
 3.62	11555.20
 3.63	11628.80
 3.63	11702.40
 3.63	11776.00
 3.64	11849.60
 3.64	11923.20
 3.65	11996.80
 3.66	12070.40
 3.66	12144.00
 3.67	12217.60
 3.67	12291.20
 3.68	12364.80
 3.69	12438.40
 3.69	12512.00
 3.69	12585.60
 3.70	12659.20
 3.72	12732.80
 3.73	12806.40
 3.73	12880.00
 3.74	12953.60
 3.75	13027.20
 3.76	13100.80
 3.77	13174.40
 3.77	13248.00
 3.78	13321.60
 3.79	13395.20
 3.80	13468.80
 3.80	13542.40
 4.00	13616.00
 4.05	13689.60
 4.06	13763.20
 4.06	13836.80
 4.07	13910.40
 4.07	13984.00
 4.08	14057.60
 4.09	14131.20
 4.10	14204.80
 4.11	14278.40
 4.13	14352.00
 4.13	14425.60
 4.14	14499.20
 4.16	14572.80
 4.17	14646.40
 4.17	14720.00
 4.21	14793.60
 4.22	14867.20
 4.22	14940.80
 4.23	15014.40
 4.24	15088.00
 4.25	15161.60
 4.26	15235.20
 4.26	15308.80
 4.26	15382.40
 4.27	15456.00
 4.27	15529.60
 4.28	15603.20
 4.28	15676.80
 4.28	15750.40
 4.29	15824.00
 4.29	15897.60
 4.30	15971.20
 4.30	16044.80
 4.30	16118.40
 4.31	16192.00
 4.31	16265.60
 4.32	16339.20
 4.33	16412.80
 4.33	16486.40
 4.34	16560.00
 4.35	16633.60
 4.36	16707.20
 4.37	16780.80
 4.38	16854.40
 4.42	16928.00
 4.46	17001.60
 4.48	17075.20
 4.49	17148.80
 4.49	17222.40
 4.50	17296.00
 4.50	17369.60
 4.50	17443.20
 4.51	17516.80
 4.51	17590.40
 4.52	17664.00
 4.53	17737.60
 4.53	17811.20
 4.54	17884.80
 4.55	17958.40
 4.55	18032.00
 4.56	18105.60
 4.57	18179.20
 4.57	18252.80
 4.57	18326.40
 4.59	18400.00
 4.59	18473.60
 4.60	18547.20
 4.61	18620.80
 4.61	18694.40
 4.62	18768.00
 4.62	18841.60
 4.62	18915.20
 4.63	18988.80
 4.65	19062.40
 4.67	19136.00
 4.69	19209.60
 4.70	19283.20
 4.71	19356.80
 4.73	19430.40
 4.74	19504.00
 4.74	19577.60
 4.74	19651.20
 4.75	19724.80
 4.76	19798.40
 4.76	19872.00
 4.77	19945.60
 4.78	20019.20
 4.78	20092.80
 4.81	20166.40
 4.82	20240.00
 4.82	20313.60
 4.84	20387.20
 4.85	20460.80
 4.85	20534.40
 4.86	20608.00
 4.90	20681.60
 4.90	20755.20
 4.91	20828.80
 4.91	20902.40
 4.92	20976.00
 4.93	21049.60
 4.93	21123.20
 4.95	21196.80
 4.97	21270.40
 4.97	21344.00
 4.99	21417.60
 4.99	21491.20
 5.00	21564.80
 5.01	21638.40
 5.01	21712.00
 5.01	21785.60
 5.02	21859.20
 5.03	21932.80
 5.03	22006.40
 5.03	22080.00
 5.04	22153.60
 5.04	22227.20
 5.05	22300.80
 5.05	22374.40
 5.08	22448.00
 5.08	22521.60
 5.09	22595.20
 5.10	22668.80
 5.10	22742.40
 5.11	22816.00
 5.11	22889.60
 5.11	22963.20
 5.12	23036.80
 5.12	23110.40
 5.13	23184.00
 5.14	23257.60
 5.14	23331.20
 5.15	23404.80
 5.17	23478.40
 5.18	23552.00
 5.19	23625.60
 5.20	23699.20
 5.21	23772.80
 5.21	23846.40
 5.22	23920.00
 5.23	23993.60
 5.24	24067.20
 5.25	24140.80
 5.25	24214.40
 5.26	24288.00
 5.26	24361.60
 5.27	24435.20
 5.27	24508.80
 5.27	24582.40
 5.28	24656.00
 5.30	24729.60
 5.31	24803.20
 5.32	24876.80
 5.32	24950.40
 5.32	25024.00
 5.33	25097.60
 5.34	25171.20
 5.36	25244.80
 5.37	25318.40
 5.38	25392.00
 5.39	25465.60
 5.39	25539.20
 5.40	25612.80
 5.41	25686.40
 5.41	25760.00
 5.42	25833.60
 5.43	25907.20
 5.44	25980.80
 5.44	26054.40
 5.45	26128.00
 5.46	26201.60
 5.47	26275.20
 5.47	26348.80
 5.48	26422.40
 5.48	26496.00
 5.50	26569.60
 5.50	26643.20
 5.50	26716.80
 5.51	26790.40
 5.53	26864.00
 5.54	26937.60
 5.54	27011.20
 5.55	27084.80
 5.55	27158.40
 5.56	27232.00
 5.56	27305.60
 5.57	27379.20
 5.58	27452.80
 5.58	27526.40
 5.59	27600.00
 5.59	27673.60
 5.60	27747.20
 5.61	27820.80
 5.64	27894.40
 5.65	27968.00
 5.65	28041.60
 5.66	28115.20
 5.66	28188.80
 5.66	28262.40
 5.67	28336.00
 5.68	28409.60
 5.70	28483.20
 5.71	28556.80
 5.72	28630.40
 5.72	28704.00
 5.73	28777.60
 5.74	28851.20
 5.74	28924.80
 5.75	28998.40
 5.77	29072.00
 5.78	29145.60
 5.78	29219.20
 5.78	29292.80
 5.79	29366.40
 5.80	29440.00
 5.81	29513.60
 5.83	29587.20
 5.84	29660.80
 5.84	29734.40
 5.86	29808.00
 5.86	29881.60
 5.87	29955.20
 5.88	30028.80
 5.88	30102.40
 5.89	30176.00
 5.90	30249.60
 5.91	30323.20
 5.91	30396.80
 5.92	30470.40
 5.93	30544.00
 5.93	30617.60
 5.94	30691.20
 5.94	30764.80
 5.95	30838.40
 5.95	30912.00
 5.95	30985.60
 5.96	31059.20
 5.96	31132.80
 5.98	31206.40
 5.99	31280.00
 5.99	31353.60
 6.00	31427.20
 6.02	31500.80
 6.02	31574.40
 6.03	31648.00
 6.03	31721.60
 6.05	31795.20
 6.05	31868.80
 6.05	31942.40
 6.07	32016.00
 6.08	32089.60
 6.08	32163.20
 6.08	32236.80
 6.10	32310.40
 6.10	32384.00
 6.12	32457.60
 6.13	32531.20
 6.13	32604.80
 6.14	32678.40
 6.14	32752.00
 6.15	32825.60
 6.15	32899.20
 6.16	32972.80
 6.16	33046.40
 6.16	33120.00
 6.17	33193.60
 6.17	33267.20
 6.18	33340.80
 6.19	33414.40
 6.20	33488.00
 6.20	33561.60
 6.20	33635.20
 6.22	33708.80
 6.25	33782.40
 6.26	33856.00
 6.27	33929.60
 6.29	34003.20
 6.30	34076.80
 6.31	34150.40
 6.32	34224.00
 6.34	34297.60
 6.34	34371.20
 6.36	34444.80
 6.37	34518.40
 6.39	34592.00
 6.39	34665.60
 6.41	34739.20
 6.43	34812.80
 6.44	34886.40
 6.45	34960.00
 6.46	35033.60
 6.46	35107.20
 6.48	35180.80
 6.48	35254.40
 6.49	35328.00
 6.49	35401.60
 6.50	35475.20
 6.50	35548.80
