4.543638	0.312388
4.738732	0.487609
4.791232	0.506808
4.840625	0.115690
4.903288	0.859538
5.131250	0.583371
5.254212	0.526087
5.327214	1.058464
5.628064	1.903064
5.990219	2.312094
6.396512	2.559012
6.817537	2.136287
7.190674	2.706299
7.629265	2.791882
8.318750	0.080111
8.516766	2.448016
9.018225	0.317398
9.282970	4.254820
9.809187	5.071687
10.312898	6.559773
10.587500	0.425380
10.874940	4.496815
11.271245	3.093120
11.803506	2.359756
12.250950	3.069700
12.620270	4.364283
13.190617	2.631242
13.628887	3.894512
14.001666	5.214166
14.347591	2.916341
14.598080	1.254330
14.768750	0.252912
14.949813	2.871688
15.428632	2.559611
15.723730	1.676855
16.064801	0.184515
16.190179	3.159837
16.287500	0.363808
16.475000	0.157681
16.643750	0.141135
16.855017	0.886267
17.201650	2.029750
17.692377	0.139252
18.183118	2.186218
18.682865	5.170365
19.100607	4.566232
19.569039	5.672139
